no	id	type	pos	s	na	pop	genorig	genfix	gen	h	1000_rep0_dom.hs_fixed.txt
47	32215	m2	4782769	-0.00374195	0	p1	1626	2482	1626	0.421195	1002_rep9_dom.hs_fixed.txt
48	36762	m2	7330743	-0.0261047	0	p1	1856	2521	1856	0.216898	1002_rep9_dom.hs_fixed.txt
49	46717	m2	4409017	-0.000407225	0	p1	2357	2541	2357	0.490023	1002_rep9_dom.hs_fixed.txt
50	44756	m2	76683	-0.0208877	0	p1	2257	2608	2257	0.244572	1002_rep9_dom.hs_fixed.txt
51	43273	m2	8240903	-0.0193982	0	p1	2181	2609	2181	0.253819	1002_rep9_dom.hs_fixed.txt
52	43105	m2	3347034	-0.0198631	0	p1	2172	2625	2172	0.250859	1002_rep9_dom.hs_fixed.txt
53	44055	m2	5166234	-0.000352554	0	p1	2222	2640	2222	0.491339	1002_rep9_dom.hs_fixed.txt
54	43682	m2	9389733	-0.0438126	0	p1	2202	2659	2202	0.156709	1002_rep9_dom.hs_fixed.txt
55	46888	m2	1199771	-0.00229724	0	p1	2367	2741	2367	0.448486	1002_rep9_dom.hs_fixed.txt
56	44682	m2	8072714	-0.000234971	0	p1	2253	2797	2253	0.494194	1002_rep9_dom.hs_fixed.txt
57	50950	m2	3373426	-0.00641766	0	p1	2572	2837	2572	0.378535	1002_rep9_dom.hs_fixed.txt
58	51848	m2	3513406	-0.0005652	0	p1	2615	2837	2615	0.486258	1002_rep9_dom.hs_fixed.txt
59	53309	m2	3549554	-0.0128822	0	p1	2689	2837	2689	0.304116	1002_rep9_dom.hs_fixed.txt
60	48619	m2	2205486	-0.0048163	0	p1	2453	2843	2453	0.402961	1002_rep9_dom.hs_fixed.txt
61	53686	m2	3680966	-0.0262225	0	p1	2708	2849	2708	0.216345	1002_rep9_dom.hs_fixed.txt
62	46939	m2	2187733	-0.026135	0	p1	2369	2874	2369	0.216755	1002_rep9_dom.hs_fixed.txt
63	48406	m2	7512533	-0.00633539	0	p1	2444	2893	2444	0.379717	1002_rep9_dom.hs_fixed.txt
64	52071	m2	7615149	-0.0378948	0	p1	2626	2893	2626	0.172727	1002_rep9_dom.hs_fixed.txt
65	49076	m2	7715650	-0.0121666	0	p1	2478	2893	2478	0.310881	1002_rep9_dom.hs_fixed.txt
66	50894	m2	1019496	-0.00160398	0	p1	2569	2908	2569	0.462878	1002_rep9_dom.hs_fixed.txt
67	52819	m2	7663080	-0.000335967	0	p1	2664	2920	2664	0.49174	1002_rep9_dom.hs_fixed.txt
68	53660	m2	7681263	-0.0084393	0	p1	2707	2920	2707	0.351626	1002_rep9_dom.hs_fixed.txt
69	54627	m2	9480782	-0.00229629	0	p1	2755	2930	2755	0.448505	1002_rep9_dom.hs_fixed.txt
70	51307	m2	4053050	-0.0191968	0	p1	2590	2961	2590	0.255123	1002_rep9_dom.hs_fixed.txt
71	51177	m2	2764700	-0.0165712	0	p1	2584	2996	2584	0.273439	1002_rep9_dom.hs_fixed.txt
72	51192	m2	4761149	-0.0177208	0	p1	2585	2998	2585	0.265106	1002_rep9_dom.hs_fixed.txt
73	45882	m2	6889987	-0.035738	0	p1	2314	3003	2314	0.179411	1002_rep9_dom.hs_fixed.txt
74	46464	m2	7191842	-0.0098279	0	p1	2344	3003	2344	0.335257	1002_rep9_dom.hs_fixed.txt
75	54883	m2	3560995	-0.0229137	0	p1	2768	3021	2768	0.233026	1002_rep9_dom.hs_fixed.txt
76	55488	m2	6371099	-0.00165589	0	p1	2800	3026	2800	0.461768	1002_rep9_dom.hs_fixed.txt
77	57709	m2	3447235	-0.000387085	0	p1	2909	3049	2909	0.490507	1002_rep9_dom.hs_fixed.txt
78	51932	m2	3259989	-0.0328094	0	p1	2619	3146	2619	0.18936	1002_rep9_dom.hs_fixed.txt
79	54157	m2	6085579	-0.019191	0	p1	2731	3210	2731	0.25516	1002_rep9_dom.hs_fixed.txt
80	60680	m2	8772999	-0.00415044	0	p1	3055	3428	3055	0.414071	1002_rep9_dom.hs_fixed.txt
81	58555	m2	9887725	-0.0193039	0	p1	2951	3438	2951	0.254428	1002_rep9_dom.hs_fixed.txt
82	63398	m2	1832404	-0.02546	0	p1	3193	3457	3193	0.219974	1002_rep9_dom.hs_fixed.txt
83	64289	m2	4456687	-0.0256188	0	p1	3239	3462	3239	0.219208	1002_rep9_dom.hs_fixed.txt
84	57854	m2	5191189	-0.0167243	0	p1	2916	3540	2916	0.272299	1002_rep9_dom.hs_fixed.txt
85	51036	m2	64475	-0.00757631	0	p1	2576	3595	2576	0.36263	1002_rep9_dom.hs_fixed.txt
86	61378	m2	4763754	-0.00244208	0	p1	3092	3643	3092	0.445591	1002_rep9_dom.hs_fixed.txt
87	61215	m2	5911079	-0.000542861	0	p1	3083	3650	3083	0.486787	1002_rep9_dom.hs_fixed.txt
88	69502	m2	7618238	-0.00902717	0	p1	3501	3668	3501	0.344505	1002_rep9_dom.hs_fixed.txt
89	59145	m2	8962135	-0.0171077	0	p1	2979	3713	2979	0.269486	1002_rep9_dom.hs_fixed.txt
90	65103	m2	3453746	-0.00412379	0	p1	3281	3716	3281	0.414529	1002_rep9_dom.hs_fixed.txt
91	70804	m2	506820	-0.00646092	0	p1	3568	3761	3568	0.377916	1002_rep9_dom.hs_fixed.txt
92	65857	m2	515116	-0.00694375	0	p1	3320	3761	3320	0.371144	1002_rep9_dom.hs_fixed.txt
93	55770	m2	243242	-0.0105655	0	p1	2813	3780	2813	0.327166	1002_rep9_dom.hs_fixed.txt
94	69149	m2	4556539	-0.0161335	0	p1	3484	3780	3484	0.276751	1002_rep9_dom.hs_fixed.txt
95	66861	m2	4123380	-0.00913211	0	p1	3370	3823	3370	0.343264	1002_rep9_dom.hs_fixed.txt
96	73532	m2	4582154	-0.00243596	0	p1	3706	3914	3706	0.445713	1002_rep9_dom.hs_fixed.txt
97	73736	m2	5732877	-0.0250605	0	p1	3715	3974	3715	0.221924	1002_rep9_dom.hs_fixed.txt
98	72728	m2	8037681	-0.0315435	0	p1	3664	4059	3664	0.194011	1002_rep9_dom.hs_fixed.txt
99	75136	m2	9200399	-0.00226793	0	p1	3784	4060	3784	0.449076	1002_rep9_dom.hs_fixed.txt
100	76921	m2	2663426	-0.0105519	0	p1	3872	4116	3872	0.327312	1002_rep9_dom.hs_fixed.txt
101	77572	m2	2901892	-0.031364	0	p1	3904	4116	3904	0.194689	1002_rep9_dom.hs_fixed.txt
102	69278	m2	2397090	-0.00958962	0	p1	3490	4121	3490	0.337956	1002_rep9_dom.hs_fixed.txt
103	75166	m2	2547437	-0.031805	0	p1	3785	4121	3785	0.193031	1002_rep9_dom.hs_fixed.txt
104	75655	m2	1428441	-0.00168411	0	p1	3810	4134	3810	0.461167	1002_rep9_dom.hs_fixed.txt
105	76165	m2	1435297	-0.00423971	0	p1	3836	4134	3836	0.412546	1002_rep9_dom.hs_fixed.txt
106	79600	m2	9884229	-0.010245	0	p1	4004	4137	4004	0.330634	1002_rep9_dom.hs_fixed.txt
107	78403	m2	1035893	-0.00180369	0	p1	3944	4164	3944	0.458638	1002_rep9_dom.hs_fixed.txt
108	79196	m2	211483	-0.00439793	0	p1	3984	4227	3984	0.409871	1002_rep9_dom.hs_fixed.txt
109	77071	m2	4525893	-0.0159723	0	p1	3879	4229	3879	0.277992	1002_rep9_dom.hs_fixed.txt
110	62338	m2	5573705	-0.0100578	0	p1	3141	4238	3141	0.332692	1002_rep9_dom.hs_fixed.txt
111	60965	m2	5574375	-0.00551573	0	p1	3070	4238	3070	0.391915	1002_rep9_dom.hs_fixed.txt
112	76118	m2	6057514	-0.0114382	0	p1	3835	4238	3835	0.318084	1002_rep9_dom.hs_fixed.txt
113	77109	m2	6543349	-0.00773448	0	p1	3880	4238	3880	0.360562	1002_rep9_dom.hs_fixed.txt
114	76801	m2	3891248	-0.00540823	0	p1	3866	4244	3866	0.393573	1002_rep9_dom.hs_fixed.txt
115	81191	m2	9272355	-0.00437152	0	p1	4083	4247	4083	0.410315	1002_rep9_dom.hs_fixed.txt
116	80565	m2	6457135	-0.0269522	0	p1	4051	4257	4051	0.212983	1002_rep9_dom.hs_fixed.txt
117	80963	m2	22937	-0.003809	0	p1	4071	4262	4071	0.420009	1002_rep9_dom.hs_fixed.txt
118	79810	m2	572022	-0.0100019	0	p1	4015	4262	4015	0.333312	1002_rep9_dom.hs_fixed.txt
119	75692	m2	572366	-0.0177699	0	p1	3812	4262	3812	0.264761	1002_rep9_dom.hs_fixed.txt
120	73340	m2	3341045	-0.0303955	0	p1	3697	4269	3697	0.19843	1002_rep9_dom.hs_fixed.txt
121	76259	m2	3377970	-0.00183706	0	p1	3840	4269	3840	0.457937	1002_rep9_dom.hs_fixed.txt
122	79401	m2	3456447	-0.00357488	0	p1	3994	4269	3994	0.42418	1002_rep9_dom.hs_fixed.txt
123	74512	m2	3606909	-0.0141236	0	p1	3752	4269	3752	0.293052	1002_rep9_dom.hs_fixed.txt
124	77882	m2	3827658	-0.0274573	0	p1	3919	4269	3919	0.210716	1002_rep9_dom.hs_fixed.txt
125	81816	m2	4477044	-0.000986239	0	p1	4113	4337	4113	0.476503	1002_rep9_dom.hs_fixed.txt
126	78514	m2	7030926	-0.0294677	0	p1	3950	4387	3950	0.202152	1002_rep9_dom.hs_fixed.txt
127	81707	m2	6936024	-0.00510282	0	p1	4107	4426	4107	0.398362	1002_rep9_dom.hs_fixed.txt
128	80627	m2	7054931	-0.0164461	0	p1	4054	4426	4054	0.274378	1002_rep9_dom.hs_fixed.txt
129	83642	m2	7146766	-0.0122727	0	p1	4202	4426	4202	0.30986	1002_rep9_dom.hs_fixed.txt
130	82052	m2	7166815	-0.00137871	0	p1	4123	4426	4123	0.467755	1002_rep9_dom.hs_fixed.txt
131	83865	m2	8196588	-0.000647622	0	p1	4213	4443	4213	0.484317	1002_rep9_dom.hs_fixed.txt
132	85666	m2	2297287	-0.00581621	0	p1	4304	4699	4304	0.387354	1002_rep9_dom.hs_fixed.txt
133	90918	m2	1468557	-0.000250839	0	p1	4565	4721	4565	0.493807	1002_rep9_dom.hs_fixed.txt
134	90814	m2	8727206	-0.00510923	0	p1	4561	4744	4561	0.39826	1002_rep9_dom.hs_fixed.txt
135	88652	m2	1296247	-0.0223034	0	p1	4454	4748	4454	0.236388	1002_rep9_dom.hs_fixed.txt
136	88099	m2	8462388	-0.0219946	0	p1	4427	4759	4427	0.238126	1002_rep9_dom.hs_fixed.txt
137	90250	m2	6836922	-0.00190855	0	p1	4533	4798	4533	0.456443	1002_rep9_dom.hs_fixed.txt
138	91935	m2	3707082	-0.0269933	0	p1	4618	4871	4618	0.212796	1002_rep9_dom.hs_fixed.txt
139	93747	m2	6836978	-0.00547422	0	p1	4705	4925	4705	0.392554	1002_rep9_dom.hs_fixed.txt
140	93898	m2	7158164	-0.00542699	0	p1	4713	4925	4713	0.393283	1002_rep9_dom.hs_fixed.txt
141	91163	m2	47783	-0.0231921	0	p1	4578	4928	4578	0.231524	1002_rep9_dom.hs_fixed.txt
142	94932	m2	7635496	-0.00284691	0	p1	4765	4962	4765	0.437696	1002_rep9_dom.hs_fixed.txt
143	99171	m2	7497489	-0.01049	0	p1	4979	5168	4979	0.327977	1002_rep9_dom.hs_fixed.txt
144	99212	m2	7592741	-0.0043529	0	p1	4981	5189	4981	0.410629	1002_rep9_dom.hs_fixed.txt
145	99541	m2	2287627	-0.00930763	0	p1	4998	5375	4998	0.341208	1002_rep9_dom.hs_fixed.txt
146	104394	m2	9637558	-0.0131086	0	p1	5240	5463	5240	0.302037	1002_rep9_dom.hs_fixed.txt
147	100140	m2	541989	-0.00417366	0	p1	5028	5482	5028	0.413673	1002_rep9_dom.hs_fixed.txt
148	107089	m2	185413	-0.00613095	0	p1	5377	5515	5377	0.382688	1002_rep9_dom.hs_fixed.txt
149	102964	m2	2125096	-0.0106824	0	p1	5168	5549	5168	0.32592	1002_rep9_dom.hs_fixed.txt
150	97782	m2	8760012	-0.0301162	0	p1	4909	5639	4909	0.199536	1002_rep9_dom.hs_fixed.txt
151	109366	m2	9602114	-0.0182491	0	p1	5491	5718	5491	0.261444	1002_rep9_dom.hs_fixed.txt
152	103483	m2	5415922	-0.0409767	0	p1	5195	5746	5195	0.163997	1002_rep9_dom.hs_fixed.txt
153	111860	m2	8361040	-0.00974092	0	p1	5613	5766	5613	0.336237	1002_rep9_dom.hs_fixed.txt
154	111686	m2	5169185	-0.0250308	0	p1	5604	6094	5604	0.22207	1002_rep9_dom.hs_fixed.txt
155	116353	m2	4653996	-0.00684454	0	p1	5839	6157	5839	0.372515	1002_rep9_dom.hs_fixed.txt
156	117355	m2	7955023	-0.0250311	0	p1	5888	6255	5888	0.222069	1002_rep9_dom.hs_fixed.txt
157	114358	m2	2781926	-0.0122302	0	p1	5738	6274	5738	0.310268	1002_rep9_dom.hs_fixed.txt
158	115932	m2	2819471	-1.84576e-05	0	p1	5818	6274	5818	0.499539	1002_rep9_dom.hs_fixed.txt
159	123339	m2	7745460	-0.00450707	0	p1	6188	6397	6188	0.408046	1002_rep9_dom.hs_fixed.txt
160	119108	m2	2289647	-0.0111473	0	p1	5974	6457	5974	0.321055	1002_rep9_dom.hs_fixed.txt
161	120765	m2	7385150	-0.00244015	0	p1	6061	6509	6061	0.44563	1002_rep9_dom.hs_fixed.txt
162	119132	m2	803123	-0.00256332	0	p1	5976	6521	5976	0.443197	1002_rep9_dom.hs_fixed.txt
163	121606	m2	958901	-0.0132304	0	p1	6103	6521	6103	0.300929	1002_rep9_dom.hs_fixed.txt
164	114359	m2	7175631	-0.0208647	0	p1	5738	6613	5738	0.24471	1002_rep9_dom.hs_fixed.txt
165	126158	m2	1512708	-0.00136444	0	p1	6332	6627	6332	0.468067	1002_rep9_dom.hs_fixed.txt
166	123842	m2	6969016	-0.00536757	0	p1	6213	6644	6213	0.394204	1002_rep9_dom.hs_fixed.txt
167	121160	m2	7007360	-0.0135303	0	p1	6081	6644	6081	0.298237	1002_rep9_dom.hs_fixed.txt
168	117444	m2	6748314	-0.0223223	0	p1	5892	6645	5892	0.236282	1002_rep9_dom.hs_fixed.txt
169	119533	m2	3154615	-0.0371396	0	p1	5995	6673	5995	0.17501	1002_rep9_dom.hs_fixed.txt
170	122171	m2	3235966	-0.0039585	0	p1	6131	6673	6131	0.417388	1002_rep9_dom.hs_fixed.txt
171	126468	m2	1944712	-0.00348395	0	p1	6348	6686	6348	0.425823	1002_rep9_dom.hs_fixed.txt
172	128695	m2	36938	-0.00413822	0	p1	6459	6709	6459	0.414281	1002_rep9_dom.hs_fixed.txt
173	128232	m2	5770296	-0.00556643	0	p1	6437	6787	6437	0.391138	1002_rep9_dom.hs_fixed.txt
174	107120	m2	6354949	-0.0190634	0	p1	5379	6800	5379	0.255994	1002_rep9_dom.hs_fixed.txt
175	122202	m2	6823719	-0.00180429	0	p1	6133	6823	6133	0.458625	1002_rep9_dom.hs_fixed.txt
176	127929	m2	3641429	-0.025816	0	p1	6421	6930	6421	0.218264	1002_rep9_dom.hs_fixed.txt
177	134508	m2	4314135	-0.00602228	0	p1	6746	6950	6746	0.384286	1002_rep9_dom.hs_fixed.txt
178	120216	m2	6563779	-0.00852475	0	p1	6032	6951	6032	0.350573	1002_rep9_dom.hs_fixed.txt
179	130416	m2	6639043	-0.0119618	0	p1	6543	7002	6543	0.312873	1002_rep9_dom.hs_fixed.txt
180	126050	m2	6690005	-0.0117711	0	p1	6327	7002	6327	0.314752	1002_rep9_dom.hs_fixed.txt
181	134930	m2	7311902	-0.0338159	0	p1	6767	7050	6767	0.185819	1002_rep9_dom.hs_fixed.txt
182	118775	m2	9694476	-0.00644709	0	p1	5957	7147	5957	0.378113	1002_rep9_dom.hs_fixed.txt
183	131504	m2	367650	-0.00310594	0	p1	6598	7164	6598	0.432789	1002_rep9_dom.hs_fixed.txt
184	128221	m2	1762830	-0.025639	0	p1	6436	7164	6436	0.219111	1002_rep9_dom.hs_fixed.txt
185	135917	m2	1877810	-0.0163206	0	p1	6816	7164	6816	0.275326	1002_rep9_dom.hs_fixed.txt
186	116586	m2	1913584	-0.000560667	0	p1	5850	7164	5850	0.486366	1002_rep9_dom.hs_fixed.txt
187	118025	m2	9547790	-0.0354745	0	p1	5922	7172	5922	0.180263	1002_rep9_dom.hs_fixed.txt
188	131626	m2	5985456	-0.0091272	0	p1	6605	7298	6605	0.343322	1002_rep9_dom.hs_fixed.txt
189	121514	m2	6124547	-0.0138881	0	p1	6099	7298	6099	0.295089	1002_rep9_dom.hs_fixed.txt
190	130878	m2	6133979	-0.0153634	0	p1	6566	7298	6566	0.282778	1002_rep9_dom.hs_fixed.txt
191	142451	m2	6166910	-0.0194422	0	p1	7136	7298	7136	0.253535	1002_rep9_dom.hs_fixed.txt
192	133329	m2	6294465	-0.00749757	0	p1	6687	7301	6687	0.363669	1002_rep9_dom.hs_fixed.txt
193	139507	m2	643683	-0.00838372	0	p1	6989	7314	6989	0.352315	1002_rep9_dom.hs_fixed.txt
194	136057	m2	63628	-0.017658	0	p1	6822	7315	6822	0.265548	1002_rep9_dom.hs_fixed.txt
195	139187	m2	8205742	-0.00290901	0	p1	6975	7425	6975	0.436509	1002_rep9_dom.hs_fixed.txt
196	143529	m2	7603745	-0.0115532	0	p1	7189	7435	7189	0.316925	1002_rep9_dom.hs_fixed.txt
197	134598	m2	9175256	-0.0401493	0	p1	6749	7480	6749	0.166253	1002_rep9_dom.hs_fixed.txt
198	144839	m2	6602617	-0.00559786	0	p1	7256	7557	7256	0.390658	1002_rep9_dom.hs_fixed.txt
199	142572	m2	286774	-0.0218577	0	p1	7142	7568	7142	0.238905	1002_rep9_dom.hs_fixed.txt
200	146021	m2	813292	-0.0142311	0	p1	7314	7568	7314	0.292132	1002_rep9_dom.hs_fixed.txt
201	137889	m2	1059034	-0.019773	0	p1	6912	7568	6912	0.251427	1002_rep9_dom.hs_fixed.txt
202	144343	m2	7343732	-0.00790643	0	p1	7230	7591	7230	0.35834	1002_rep9_dom.hs_fixed.txt
203	145594	m2	1463611	-0.00750181	0	p1	7291	7593	7291	0.363612	1002_rep9_dom.hs_fixed.txt
204	143017	m2	1579151	-0.0285964	0	p1	7164	7593	7164	0.205777	1002_rep9_dom.hs_fixed.txt
205	149279	m2	1732310	-0.0213048	0	p1	7474	7696	7474	0.242103	1002_rep9_dom.hs_fixed.txt
206	132002	m2	2552951	-0.0467244	0	p1	6623	7774	6623	0.14987	1002_rep9_dom.hs_fixed.txt
207	139275	m2	4690795	-0.00986235	0	p1	6979	7871	6979	0.33487	1002_rep9_dom.hs_fixed.txt
208	143971	m2	3919755	-0.00220346	0	p1	7211	7879	7211	0.45038	1002_rep9_dom.hs_fixed.txt
209	152422	m2	676495	-0.0252307	0	p1	7633	7898	7633	0.221089	1002_rep9_dom.hs_fixed.txt
210	154034	m2	783908	-0.000193514	0	p1	7713	7959	7713	0.495209	1002_rep9_dom.hs_fixed.txt
211	151836	m2	6546152	-0.038922	0	p1	7602	7961	7602	0.169716	1002_rep9_dom.hs_fixed.txt
212	145896	m2	5534719	-0.00659443	0	p1	7307	7976	7307	0.376019	1002_rep9_dom.hs_fixed.txt
213	153846	m2	1678079	-0.000127357	0	p1	7703	8026	7703	0.496836	1002_rep9_dom.hs_fixed.txt
214	146123	m2	8498326	-0.0438619	0	p1	7319	8034	7319	0.156588	1002_rep9_dom.hs_fixed.txt
215	138052	m2	9026052	-0.0213779	0	p1	6920	8093	6920	0.241675	1002_rep9_dom.hs_fixed.txt
216	149000	m2	3063534	-0.0238506	0	p1	7460	8100	7460	0.228047	1002_rep9_dom.hs_fixed.txt
217	156422	m2	2178906	-0.00423358	0	p1	7835	8139	7835	0.412651	1002_rep9_dom.hs_fixed.txt
218	156977	m2	3491596	-0.0145152	0	p1	7862	8217	7862	0.289728	1002_rep9_dom.hs_fixed.txt
219	147688	m2	3624094	-0.00706906	0	p1	7395	8217	7395	0.369425	1002_rep9_dom.hs_fixed.txt
220	161470	m2	3533754	-0.000889645	0	p1	8084	8290	8084	0.478706	1002_rep9_dom.hs_fixed.txt
221	160400	m2	4759171	-0.000461003	0	p1	8033	8331	8033	0.488735	1002_rep9_dom.hs_fixed.txt
222	155616	m2	5334884	-0.0125755	0	p1	7793	8331	7793	0.306979	1002_rep9_dom.hs_fixed.txt
223	157907	m2	4093041	-0.00476037	0	p1	7908	8345	7908	0.403871	1002_rep9_dom.hs_fixed.txt
224	157455	m2	8157116	-0.00397052	0	p1	7886	8430	7886	0.417179	1002_rep9_dom.hs_fixed.txt
225	155153	m2	7063165	-0.00783421	0	p1	7770	8490	7770	0.35927	1002_rep9_dom.hs_fixed.txt
226	154574	m2	7378843	-0.00733474	0	p1	7741	8490	7741	0.365835	1002_rep9_dom.hs_fixed.txt
227	154554	m2	7399548	-0.00165158	0	p1	7740	8490	7740	0.46186	1002_rep9_dom.hs_fixed.txt
228	165990	m2	5959411	-0.0235608	0	p1	8309	8531	8309	0.229564	1002_rep9_dom.hs_fixed.txt
229	161150	m2	6281998	-0.0286847	0	p1	8068	8531	8068	0.205403	1002_rep9_dom.hs_fixed.txt
230	157406	m2	6565746	-0.00595807	0	p1	7884	8531	7884	0.385237	1002_rep9_dom.hs_fixed.txt
231	165379	m2	3387021	-0.011412	0	p1	8279	8586	8279	0.31835	1002_rep9_dom.hs_fixed.txt
232	165259	m2	4126823	-0.0317652	0	p1	8273	8641	8273	0.19318	1002_rep9_dom.hs_fixed.txt
233	171151	m2	6358403	-0.00945229	0	p1	8571	8787	8571	0.339532	1002_rep9_dom.hs_fixed.txt
234	159275	m2	636077	-0.0424807	0	p1	7978	8833	7978	0.160049	1002_rep9_dom.hs_fixed.txt
235	170607	m2	9826888	-0.0134099	0	p1	8543	8881	8543	0.299313	1002_rep9_dom.hs_fixed.txt
236	168974	m2	3500823	-0.0021877	0	p1	8458	8949	8458	0.4507	1002_rep9_dom.hs_fixed.txt
237	163226	m2	1759833	-0.00375588	0	p1	8169	8956	8169	0.420948	1002_rep9_dom.hs_fixed.txt
238	165440	m2	4894012	-0.0183302	0	p1	8282	9035	8282	0.260891	1002_rep9_dom.hs_fixed.txt
239	167080	m2	4911961	-0.0239479	0	p1	8365	9035	8365	0.227542	1002_rep9_dom.hs_fixed.txt
240	142823	m2	4985295	-0.024705	0	p1	7154	9035	7154	0.223689	1002_rep9_dom.hs_fixed.txt
241	174677	m2	4254031	-0.0023043	0	p1	8748	9110	8748	0.448344	1002_rep9_dom.hs_fixed.txt
242	177458	m2	9059802	-0.00924011	0	p1	8887	9247	8887	0.341996	1002_rep9_dom.hs_fixed.txt
243	175929	m2	7621644	-0.0129763	0	p1	8812	9256	8812	0.303249	1002_rep9_dom.hs_fixed.txt
244	177459	m2	7664605	-0.000807858	0	p1	8887	9256	8887	0.480588	1002_rep9_dom.hs_fixed.txt
245	168665	m2	5398696	-0.0331845	0	p1	8443	9287	8443	0.188025	1002_rep9_dom.hs_fixed.txt
246	176967	m2	5872937	-0.000424178	0	p1	8865	9292	8865	0.489616	1002_rep9_dom.hs_fixed.txt
247	178277	m2	6636016	-0.0145745	0	p1	8929	9317	8929	0.289231	1002_rep9_dom.hs_fixed.txt
248	179816	m2	5447988	-0.00386848	0	p1	9005	9351	9005	0.418963	1002_rep9_dom.hs_fixed.txt
249	182762	m2	5577778	-0.0161723	0	p1	9153	9351	9153	0.276455	1002_rep9_dom.hs_fixed.txt
250	169855	m2	1938512	-0.0150499	0	p1	8505	9383	8505	0.285307	1002_rep9_dom.hs_fixed.txt
251	171073	m2	2024587	-0.0211161	0	p1	8567	9383	8567	0.243214	1002_rep9_dom.hs_fixed.txt
252	181376	m2	6189139	-0.0236602	0	p1	9084	9466	9084	0.229041	1002_rep9_dom.hs_fixed.txt
253	169011	m2	598194	-0.000309106	0	p1	8460	9471	8460	0.49239	1002_rep9_dom.hs_fixed.txt
254	185349	m2	2695165	-0.0187959	0	p1	9287	9480	9287	0.257759	1002_rep9_dom.hs_fixed.txt
255	187448	m2	2308069	-0.00129746	0	p1	9391	9527	9391	0.469539	1002_rep9_dom.hs_fixed.txt
256	185739	m2	9304377	-0.0248663	0	p1	9306	9531	9306	0.222885	1002_rep9_dom.hs_fixed.txt
257	187925	m2	3240503	-0.00334784	0	p1	9416	9542	9416	0.428305	1002_rep9_dom.hs_fixed.txt
258	175668	m2	734683	-0.00428277	0	p1	8799	9569	8799	0.411815	1002_rep9_dom.hs_fixed.txt
259	180259	m2	1031972	-0.000226438	0	p1	9027	9569	9027	0.494402	1002_rep9_dom.hs_fixed.txt
260	175431	m2	1414435	-0.0259852	0	p1	8787	9569	8787	0.217461	1002_rep9_dom.hs_fixed.txt
261	182401	m2	6130027	-0.00914634	0	p1	9137	9634	9137	0.343096	1002_rep9_dom.hs_fixed.txt
262	185315	m2	9438479	-0.0107895	0	p1	9285	9726	9285	0.324787	1002_rep9_dom.hs_fixed.txt
263	186375	m2	8978596	-0.0236311	0	p1	9336	9802	9336	0.229194	1002_rep9_dom.hs_fixed.txt
264	189645	m2	5222596	-0.000536584	0	p1	9500	9826	9500	0.486936	1002_rep9_dom.hs_fixed.txt
265	191118	m2	8099583	-0.00409156	0	p1	9574	9876	9574	0.415083	1002_rep9_dom.hs_fixed.txt
266	191441	m2	3455857	-0.00517906	0	p1	9589	9882	9589	0.397155	1002_rep9_dom.hs_fixed.txt
267	177776	m2	4937610	-0.00760601	0	p1	8904	9945	8904	0.36224	1002_rep9_dom.hs_fixed.txt
268	187525	m2	4940083	-0.00302258	0	p1	9395	9945	9395	0.434356	1002_rep9_dom.hs_fixed.txt
269	186832	m2	7720313	-0.00495573	0	p1	9358	9954	9358	0.40071	1002_rep9_dom.hs_fixed.txt
270	193793	m2	564150	-0.0370352	0	p1	9707	9966	9707	0.17533	1002_rep9_dom.hs_fixed.txt
no	id	type	pos	s	na	pop	genorig	genfix	gen	h	1003_rep9_dom.hs_fixed.txt
0	54284	m2	6246474	-0.00251457	0	p1	272	933	272	0.3	1003_rep9_dom.hs_fixed.txt
1	4942	m2	1624977	-0.000738973	0	p1	25	1404	25	0.3	1003_rep9_dom.hs_fixed.txt
2	79624	m2	8476396	-0.00132323	0	p1	398	1598	398	0.3	1003_rep9_dom.hs_fixed.txt
3	5546	m2	2117520	-0.00163646	0	p1	28	1737	28	0.3	1003_rep9_dom.hs_fixed.txt
4	5201	m2	2204746	-0.00418274	0	p1	26	1737	26	0.3	1003_rep9_dom.hs_fixed.txt
5	287518	m2	6052432	-0.00832868	0	p1	1438	2229	1438	0.3	1003_rep9_dom.hs_fixed.txt
6	343501	m2	1966957	-0.00260829	0	p1	1717	3005	1717	0.3	1003_rep9_dom.hs_fixed.txt
7	317607	m2	256190	-8.68776e-05	0	p1	1588	3145	1588	0.3	1003_rep9_dom.hs_fixed.txt
8	307640	m2	425611	-0.000797047	0	p1	1538	3145	1538	0.3	1003_rep9_dom.hs_fixed.txt
9	243729	m2	1766630	-0.00486529	0	p1	1218	3201	1218	0.3	1003_rep9_dom.hs_fixed.txt
10	346176	m2	4383246	-0.00346912	0	p1	1730	3533	1730	0.3	1003_rep9_dom.hs_fixed.txt
11	545020	m2	45240	-0.00154016	0	p1	2723	3839	2723	0.3	1003_rep9_dom.hs_fixed.txt
12	491691	m2	6282068	-0.00474922	0	p1	2458	4239	2458	0.3	1003_rep9_dom.hs_fixed.txt
13	759541	m2	5561691	-1.02848e-05	0	p1	3798	4399	3798	0.3	1003_rep9_dom.hs_fixed.txt
14	527863	m2	3834767	-0.000192902	0	p1	2639	4507	2639	0.3	1003_rep9_dom.hs_fixed.txt
15	469566	m2	6996668	-0.00529258	0	p1	2346	4552	2346	0.3	1003_rep9_dom.hs_fixed.txt
